code_commune_insee,nom_commune,code_epci,type_scrutin,annee,tour,date_scrutin,inscrits,votants,abstention,blancs,nuls,exprimes,turnout_pct,blancs_pct,nuls_pct,voix_fn,voix_pct_fn,voix_lr,voix_pct_lr,voix_ps,voix_pct_ps,voix_eelv,voix_pct_eelv,voix_modem,voix_pct_modem,voix_other,voix_pct_other,voix_lrem,voix_pct_lrem,voix_rn,voix_pct_rn,voix_lfi,voix_pct_lfi,voix_fg,voix_pct_fg,voix_dlf,voix_pct_dlf,voix_lo,voix_pct_lo,voix_npa,voix_pct_npa,voix_re,voix_pct_re,voix_nupes,voix_pct_nupes,voix_hollande,voix_pct_hollande,voix_sarkozy,voix_pct_sarkozy,voix_melenchon,voix_pct_melenchon,voix_bayrou,voix_pct_bayrou,voix_lepen,voix_pct_lepen,voix_joly,voix_pct_joly,voix_dupont_aignan,voix_pct_dupont_aignan,voix_poutou,voix_pct_poutou,voix_arthaud,voix_pct_arthaud,voix_cheminade,voix_pct_cheminade,voix_macron,voix_pct_macron,voix_fillon,voix_pct_fillon,voix_hamon,voix_pct_hamon,voix_lassalle,voix_pct_lassalle,voix_asselineau,voix_pct_asselineau,voix_roussel,voix_pct_roussel,voix_jadot,voix_pct_jadot,voix_hidalgo,voix_pct_hidalgo,voix_pecresse,voix_pct_pecresse,voix_zemmour,voix_pct_zemmour,estime_x,fn_pct,lr_pct,ps_pct,eelv_pct,modem_pct,other_pct,lrem_pct,rn_pct,lfi_pct,fg_pct,dlf_pct,lo_pct,npa_pct,re_pct,nupes_pct,hollande_pct,sarkozy_pct,melenchon_pct,bayrou_pct,lepen_pct,joly_pct,dupont_aignan_pct,poutou_pct,arthaud_pct,cheminade_pct,macron_pct,fillon_pct,hamon_pct,lassalle_pct,asselineau_pct,roussel_pct,jadot_pct,hidalgo_pct,pecresse_pct,zemmour_pct,parti_en_tete,famille_politique,population,revenu_median_uc_euros,taux_chomage_pct,delinquance_pour_1000_hab,entreprises_actives,associations_actives,taux_pauvrete_pct,estime_y,population_delta,winner_prev
44114,Orvault,244400404,presidentielle,2022,2,2022-04-24,19839,14879,4960,446,149,14284,0.7499873985583951,0.029975132737415148,0.010014113851737347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428.0,0.2399887986558387,,,,,,,,,,,10856.0,0.7600112013441613,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,0.2399887986558387,,,,,,0.7600112013441613,,,,,,,,,,MACRON,RE,28341,22890.05,8.41,24.1,2834,283,14.45,False,0.0,MELENCHON
44120,Le Pellerin,244400404,europeenne,2014,1,2014-05-25,3449,1552,1897,47,31,1474,0.4499855030443607,0.030283505154639175,0.01997422680412371,369.0,0.2503392130257802,295.0,0.200135685210312,206.0,0.1397557666214382,177.0,0.1200814111261872,147.0,0.0997286295793758,280.0,0.1899592944369063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.2503392130257802,0.20013568521031208,0.13975576662143827,0.12008141112618724,0.09972862957937585,0.18995929443690637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,RN,4927,20812.45,9.68,26.4,492,51,15.53,False,,
44120,Le Pellerin,244400404,europeenne,2019,1,2019-05-26,3625,1812,1812,54,36,1722,0.4998620689655172,0.029801324503311258,0.019867549668874173,,,172.0,0.0998838559814169,103.0,0.0598141695702671,241.0,0.1399535423925667,,,241.0,0.1399535423925667,568.0,0.329849012775842,276.0,0.1602787456445993,121.0,0.070267131242741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.09988385598141696,0.05981416957026713,0.13995354239256677,,0.13995354239256677,0.32984901277584205,0.1602787456445993,0.070267131242741,,,,,,,,,,,,,,,,,,,,,,,,,,,LREM,RE,5178,21874.09,8.93,25.4,517,52,15.03,False,251.0,FN
44120,Le Pellerin,244400404,legislative,2012,1,2012-06-10,3381,2198,1183,66,44,2088,0.650103519668737,0.03002729754322111,0.020018198362147407,,,564.0,0.2701149425287356,668.0,0.3199233716475095,104.0,0.0498084291187739,146.0,0.0699233716475095,0.0,0.0,,,209.0,0.100095785440613,,,292.0,0.1398467432950191,63.0,0.0301724137931034,21.0,0.0100574712643678,21.0,0.0100574712643678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.27011494252873564,0.31992337164750956,0.04980842911877394,0.06992337164750957,0.0,,0.10009578544061302,,0.13984674329501914,0.03017241379310345,0.010057471264367816,0.010057471264367816,,,,,,,,,,,,,,,,,,,,,,,PS,PS,4830,20402.36,9.98,26.8,483,50,15.73,False,,
44120,Le Pellerin,244400404,legislative,2017,1,2017-06-11,3553,2203,1350,66,44,2093,0.620039403321137,0.029959146618247844,0.01997276441216523,,,335.0,0.1600573339703774,105.0,0.0501672240802675,84.0,0.040133779264214,84.0,0.040133779264214,105.0,0.0501672240802675,984.0,0.4701385570950788,145.0,0.0692785475394171,251.0,0.1199235547061634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.16005733397037744,0.05016722408026756,0.04013377926421405,0.04013377926421405,0.05016722408026756,0.47013855709507885,0.0692785475394171,0.11992355470616341,,,,,,,,,,,,,,,,,,,,,,,,,,,LREM,RE,5076,21443.09,9.23,25.8,507,52,15.23,False,246.0,PS
44120,Le Pellerin,244400404,legislative,2022,1,2022-06-12,3734,2241,1494,67,45,2129,0.6001606855918586,0.02989736724676484,0.020080321285140562,,,149.0,0.0699859088774072,,,,,,,170.0,0.0798496946923438,,,319.0,0.149835603569751,,,,,,,,,,,852.0,0.4001878816345702,639.0,0.3001409112259277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.06998590887740723,,,,0.07984969469234382,,0.14983560356975106,,,,,,0.4001878816345702,0.3001409112259277,,,,,,,,,,,,,,,,,,,,,RE,RE,5335,22536.9,8.48,24.8,533,53,14.73,False,259.0,LREM
44120,Le Pellerin,244400404,municipale,2014,1,2014-03-23,3449,1897,1552,57,38,1802,0.5500144969556393,0.030047443331576173,0.020031628887717447,,,360.0,0.1997780244173141,613.0,0.3401775804661487,361.0,0.2003329633740288,,,198.0,0.1098779134295227,,,126.0,0.0699223085460599,144.0,0.0799112097669256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.1997780244173141,0.3401775804661487,0.20033296337402887,,0.10987791342952276,,0.06992230854605994,0.07991120976692564,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,4927,20812.45,9.68,26.4,492,51,15.53,False,,
44120,Le Pellerin,244400404,municipale,2020,1,2020-03-15,3661,1574,2087,63,47,1464,0.4299371756350724,0.040025412960609914,0.02986022871664549,,,190.0,0.1297814207650273,410.0,0.2800546448087431,410.0,0.2800546448087431,,,44.0,0.0300546448087431,234.0,0.1598360655737705,44.0,0.0300546448087431,132.0,0.0901639344262295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.12978142076502733,0.28005464480874315,0.28005464480874315,,0.030054644808743168,0.1598360655737705,0.030054644808743168,0.09016393442622951,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,5230,22092.83,8.78,25.2,522,52,14.93,False,303.0,PS
44120,Le Pellerin,244400404,presidentielle,2012,1,2012-04-22,3381,2732,649,0,37,2695,0.8080449571132801,0.0,0.013543191800878478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.0,0.3617810760667903,683.0,0.2534322820037106,334.0,0.1239332096474953,294.0,0.109090909090909,210.0,0.0779220779220779,124.0,0.0460111317254174,34.0,0.0126159554730983,24.0,0.0089053803339517,11.0,0.0040816326530612,6.0,0.0022263450834879,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,0.36178107606679033,0.2534322820037106,0.12393320964749537,0.10909090909090909,0.07792207792207792,0.04601113172541744,0.01261595547309833,0.008905380333951763,0.004081632653061225,0.0022263450834879408,,,,,,,,,,,HOLLANDE,PS,4830,20402.36,9.98,26.8,483,50,15.73,False,,
44120,Le Pellerin,244400404,presidentielle,2012,2,2012-05-06,3381,2772,609,55,14,2703,0.8198757763975155,0.01984126984126984,0.005050505050505051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676.0,0.6200517943026267,1027.0,0.3799482056973733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,0.6200517943026267,0.3799482056973733,,,,,,,,,,,,,,,,,,,HOLLANDE,PS,4830,20402.36,9.98,26.8,483,50,15.73,False,0.0,HOLLANDE
44120,Le Pellerin,244400404,presidentielle,2017,1,2017-04-23,3553,2876,677,37,11,2828,0.8094567970728962,0.01286509040333797,0.0038247566063977748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,0.2475247524752475,,,196.0,0.0693069306930693,,,66.0,0.0233380480905233,41.0,0.0144978783592644,13.0,0.0045968882602545,6.0,0.0021216407355021,847.0,0.2995049504950495,556.0,0.1966053748231966,325.0,0.1149222065063649,47.0,0.0166195190947666,31.0,0.0109618104667609,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,0.24752475247524752,,0.06930693069306931,,0.02333804809052334,0.014497878359264497,0.004596888260254597,0.0021216407355021216,0.2995049504950495,0.1966053748231966,0.11492220650636492,0.01661951909476662,0.010961810466760962,,,,,,MACRON,RE,5076,21443.09,9.23,25.8,507,52,15.23,False,246.0,HOLLANDE
44120,Le Pellerin,244400404,presidentielle,2017,2,2017-05-07,3553,2700,853,108,54,2538,0.7599211933577259,0.04,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,0.1497241922773837,,,,,,,,,,,2158.0,0.8502758077226162,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,0.14972419227738376,,,,,,0.8502758077226162,,,,,,,,,,MACRON,RE,5076,21443.09,9.23,25.8,507,52,15.23,False,0.0,MACRON
44120,Le Pellerin,244400404,presidentielle,2022,1,2022-04-10,3734,2820,915,34,10,2775,0.7552222817354044,0.012056737588652482,0.0035460992907801418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.0,0.3318918918918919,,,226.0,0.0814414414414414,,,19.0,0.0068468468468468,58.0,0.0209009009009009,11.0,0.0039639639639639,,,825.0,0.2972972972972973,,,,,56.0,0.0201801801801801,,,74.0,0.0266666666666666,253.0,0.0911711711711711,57.0,0.0205405405405405,104.0,0.0374774774774774,171.0,0.0616216216216216,False,,,,,,,,,,,,,,,,,,0.3318918918918919,,0.08144144144144144,,0.006846846846846847,0.020900900900900903,0.003963963963963964,,0.2972972972972973,,,0.02018018018018018,,0.02666666666666667,0.09117117117117117,0.02054054054054054,0.037477477477477476,0.061621621621621624,MELENCHON,LFI,5335,22536.9,8.48,24.8,533,53,14.73,False,259.0,MACRON
44120,Le Pellerin,244400404,presidentielle,2022,2,2022-04-24,3734,2801,934,84,28,2689,0.7501339046598822,0.029989289539450195,0.009996429846483398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.0,0.2398661212346597,,,,,,,,,,,2044.0,0.7601338787653402,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,0.23986612123465972,,,,,,0.7601338787653402,,,,,,,,,,MACRON,RE,5335,22536.9,8.48,24.8,533,53,14.73,False,0.0,MELENCHON
44143,Rezé,244400404,europeenne,2014,1,2014-05-25,28022,12610,15412,378,252,11980,0.4500035686246521,0.029976209357652658,0.019984139571768436,2995.0,0.25,2396.0,0.2,1677.0,0.1399833055091819,1438.0,0.120033388981636,1198.0,0.1,2276.0,0.1899833055091819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.25,0.2,0.13998330550918198,0.12003338898163605,0.1,0.18998330550918197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,RN,40032,21351.33,9.57,25.3,4002,416,15.07,False,,
44143,Rezé,244400404,europeenne,2019,1,2019-05-26,29452,14726,14726,442,295,13990,0.5,0.030014939562678256,0.020032595409479832,,,1399.0,0.1,839.0,0.0599714081486776,1959.0,0.1400285918513223,,,1959.0,0.1400285918513223,4617.0,0.3300214438884918,2238.0,0.1599714081486776,979.0,0.0699785561115082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.1,0.05997140814867763,0.14002859185132238,,0.14002859185132238,0.3300214438884918,0.15997140814867764,0.06997855611150822,,,,,,,,,,,,,,,,,,,,,,,,,,,LREM,RE,42074,22440.46,8.82,24.3,4207,427,14.57,False,2042.0,FN
44143,Rezé,244400404,legislative,2012,1,2012-06-10,27470,17856,9615,536,357,16963,0.650018201674554,0.030017921146953404,0.019993279569892473,,,4580.0,0.2699994104816365,5428.0,0.319990567706184,848.0,0.0499911572245475,1187.0,0.0699758297470966,0.0,0.0,,,1696.0,0.099982314449095,,,2375.0,0.1400106113305429,509.0,0.0300064847019984,170.0,0.0100218121794493,170.0,0.0100218121794493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.2699994104816365,0.31999056770618406,0.04999115722454754,0.06997582974709662,0.0,,0.09998231444909508,,0.14001061133054293,0.030006484701998466,0.010021812179449389,0.010021812179449389,,,,,,,,,,,,,,,,,,,,,,,PS,PS,39243,20930.62,9.87,25.7,3924,412,15.27,False,,
44143,Rezé,244400404,legislative,2017,1,2017-06-11,28871,17900,10971,537,358,17005,0.6199993072633438,0.03,0.02,,,2721.0,0.1600117612466921,850.0,0.0499852984416348,680.0,0.0399882387533078,680.0,0.0399882387533078,850.0,0.0499852984416348,7993.0,0.4700382240517495,1190.0,0.0699794178182887,2041.0,0.1200235224933843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.16001176124669214,0.049985298441634816,0.03998823875330785,0.03998823875330785,0.049985298441634816,0.4700382240517495,0.06997941781828874,0.1200235224933843,,,,,,,,,,,,,,,,,,,,,,,,,,,LREM,RE,41245,21998.3,9.12,24.7,4124,422,14.77,False,2002.0,PS
44143,Rezé,244400404,legislative,2022,1,2022-06-12,30344,18207,12138,546,364,17296,0.6000197732665437,0.029988465974625143,0.019992310649750097,,,1211.0,0.0700161887141535,,,,,,,1384.0,0.080018501387604,,,2593.0,0.1499190564292322,,,,,,,,,,,6919.0,0.4000346901017576,5189.0,0.3000115633672525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.07001618871415356,,,,0.08001850138760407,,0.1499190564292322,,,,,,0.40003469010175763,0.30001156336725254,,,,,,,,,,,,,,,,,,,,,RE,RE,43349,23120.43,8.37,23.7,4334,433,14.27,False,2104.0,LREM
44143,Rezé,244400404,municipale,2014,1,2014-03-23,28022,15412,12610,462,308,14642,0.5499964313753479,0.029976641577991174,0.019984427718660783,,,2928.0,0.1999726813276874,4978.0,0.3399808769293812,2929.0,0.2000409780084688,,,1611.0,0.1100259527386969,,,1025.0,0.0700040978008468,1171.0,0.0799754131949187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.19997268132768747,0.3399808769293812,0.2000409780084688,,0.1100259527386969,,0.07000409780084688,0.07997541319491873,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,40032,21351.33,9.57,25.3,4002,416,15.07,False,,
44143,Rezé,244400404,municipale,2020,1,2020-03-15,29746,12791,16956,512,384,11896,0.43000739595239695,0.04002814478930498,0.030021108591978735,,,1546.0,0.1299596503026227,3331.0,0.2800100874243443,3331.0,0.2800100874243443,,,357.0,0.0300100874243443,1903.0,0.159969737726967,357.0,0.0300100874243443,1071.0,0.0900302622730329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.12995965030262274,0.2800100874243443,0.2800100874243443,,0.030010087424344318,0.15996973772696704,0.030010087424344318,0.09003026227303296,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,42495,22664.87,8.67,24.1,4249,429,14.47,False,2463.0,PS
44143,Rezé,244400404,presidentielle,2012,1,2012-04-22,27470,22201,5269,0,303,21898,0.8081907535493266,0.0,0.013648033872348092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7919.0,0.3616311991962736,5547.0,0.2533108046396931,2711.0,0.1238012603890766,2391.0,0.1091880537035345,1704.0,0.0778153256005114,1009.0,0.0460772673303498,273.0,0.012466891953603,206.0,0.0094072518038177,89.0,0.0040642981094163,49.0,0.0022376472737236,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,0.3616311991962736,0.25331080463969313,0.12380126038907663,0.10918805370353457,0.07781532560051146,0.0460772673303498,0.012466891953603069,0.0094072518038177,0.004064298109416385,0.0022376472737236277,,,,,,,,,,,HOLLANDE,PS,39243,20930.62,9.87,25.7,3924,412,15.27,False,,
44143,Rezé,244400404,presidentielle,2012,2,2012-05-06,27470,22525,4945,451,113,21962,0.8199854386603568,0.02002219755826859,0.005016648168701443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13617.0,0.620025498588471,8345.0,0.379974501411529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,0.620025498588471,0.379974501411529,,,,,,,,,,,,,,,,,,,HOLLANDE,PS,39243,20930.62,9.87,25.7,3924,412,15.27,False,0.0,HOLLANDE
44143,Rezé,244400404,presidentielle,2017,1,2017-04-23,28871,23367,5505,299,93,22975,0.8093588722247238,0.01279582316942697,0.003979971755039158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5688.0,0.2475734494015234,,,1590.0,0.0692056583242655,,,533.0,0.0231991294885745,335.0,0.0145810663764961,107.0,0.0046572361262241,45.0,0.0019586507072905,6883.0,0.2995865070729053,4520.0,0.1967355821545157,2644.0,0.1150816104461371,378.0,0.0164526659412404,252.0,0.0109684439608269,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,0.2475734494015234,,0.0692056583242655,,0.023199129488574537,0.014581066376496192,0.0046572361262241565,0.001958650707290533,0.29958650707290535,0.19673558215451578,0.1150816104461371,0.01645266594124048,0.010968443960826985,,,,,,MACRON,RE,41245,21998.3,9.12,24.7,4124,422,14.77,False,2002.0,HOLLANDE
44143,Rezé,244400404,presidentielle,2017,2,2017-05-07,28871,21942,6929,878,439,20626,0.7600013854733123,0.04001458390301704,0.02000729195150852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3094.0,0.1500048482497818,,,,,,,,,,,17532.0,0.8499951517502182,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,0.15000484824978183,,,,,,0.8499951517502182,,,,,,,,,,MACRON,RE,41245,21998.3,9.12,24.7,4124,422,14.77,False,0.0,MACRON
44143,Rezé,244400404,presidentielle,2022,1,2022-04-10,30344,22910,7434,277,84,22549,0.755009227524387,0.012090790048013968,0.0036665211697948495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486.0,0.3319881147722737,,,1838.0,0.0815113752272828,,,151.0,0.0066965275621978,473.0,0.0209765399795999,91.0,0.0040356556831788,,,6700.0,0.2971306931571245,,,,,455.0,0.0201782784158942,,,601.0,0.0266530666548405,2058.0,0.0912679054503525,459.0,0.0203556698744955,847.0,0.0375626413588185,1390.0,0.0616435318639407,False,,,,,,,,,,,,,,,,,,0.3319881147722737,,0.0815113752272828,,0.00669652756219788,0.020976539979599983,0.004035655683178855,,0.2971306931571245,,,0.020178278415894275,,0.02665306665484057,0.09126790545035257,0.020355669874495542,0.03756264135881857,0.061643531863940754,MELENCHON,LFI,43349,23120.43,8.37,23.7,4334,433,14.27,False,2104.0,MACRON
44143,Rezé,244400404,presidentielle,2022,2,2022-04-24,30344,22758,7586,683,228,21848,0.75,0.030011424554002988,0.010018455048774057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5244.0,0.2400219699743683,,,,,,,,,,,16604.0,0.7599780300256317,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,0.24002196997436837,,,,,,0.7599780300256317,,,,,,,,,,MACRON,RE,43349,23120.43,8.37,23.7,4334,433,14.27,False,0.0,MELENCHON
44150,Saint-Aignan-Grandlieu,244400404,europeenne,2014,1,2014-05-25,2580,1161,1419,35,23,1103,0.45,0.030146425495262703,0.019810508182601206,276.0,0.2502266545784224,221.0,0.2003626473254759,154.0,0.1396192203082502,132.0,0.1196736174070716,110.0,0.099728014505893,210.0,0.1903898458748866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.25022665457842247,0.20036264732547598,0.13961922030825022,0.11967361740707162,0.09972801450589303,0.19038984587488667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FN,RN,3686,20793.39,9.69,26.5,368,37,15.55,False,,
44150,Saint-Aignan-Grandlieu,244400404,europeenne,2019,1,2019-05-26,2712,1356,1356,41,27,1288,0.5,0.03023598820058997,0.01991150442477876,,,129.0,0.1001552795031055,77.0,0.0597826086956521,181.0,0.140527950310559,,,180.0,0.139751552795031,425.0,0.3299689440993789,206.0,0.1599378881987577,90.0,0.0698757763975155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.10015527950310558,0.059782608695652176,0.140527950310559,,0.13975155279503104,0.3299689440993789,0.15993788819875776,0.06987577639751552,,,,,,,,,,,,,,,,,,,,,,,,,,,LREM,RE,3874,21854.06,8.94,25.5,387,38,15.05,False,188.0,FN
44150,Saint-Aignan-Grandlieu,244400404,legislative,2012,1,2012-06-10,2529,1644,885,49,33,1562,0.6500593119810202,0.029805352798053526,0.020072992700729927,,,422.0,0.2701664532650448,500.0,0.3201024327784891,78.0,0.0499359795134443,108.0,0.0691421254801536,0.0,0.0,,,156.0,0.0998719590268886,,,219.0,0.1402048655569782,47.0,0.0300896286811779,16.0,0.0102432778489116,16.0,0.0102432778489116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.2701664532650448,0.3201024327784891,0.0499359795134443,0.06914212548015365,0.0,,0.0998719590268886,,0.14020486555697823,0.030089628681177975,0.010243277848911651,0.010243277848911651,,,,,,,,,,,,,,,,,,,,,,,PS,PS,3613,20383.68,9.99,26.9,361,37,15.75,False,,
44150,Saint-Aignan-Grandlieu,244400404,legislative,2017,1,2017-06-11,2658,1648,1010,49,33,1566,0.6200150489089541,0.029733009708737865,0.020024271844660196,,,250.0,0.1596424010217113,78.0,0.0498084291187739,63.0,0.0402298850574712,63.0,0.0402298850574712,78.0,0.0498084291187739,736.0,0.4699872286079182,110.0,0.070242656449553,188.0,0.1200510855683269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.15964240102171137,0.04980842911877394,0.040229885057471264,0.040229885057471264,0.04980842911877394,0.46998722860791825,0.070242656449553,0.12005108556832694,,,,,,,,,,,,,,,,,,,,,,,,,,,LREM,RE,3797,21423.45,9.24,25.9,380,38,15.25,False,184.0,PS
44150,Saint-Aignan-Grandlieu,244400404,legislative,2022,1,2022-06-12,2794,1676,1117,50,34,1592,0.5998568360773086,0.029832935560859187,0.02028639618138425,,,111.0,0.0697236180904522,,,,,,,127.0,0.0797738693467336,,,239.0,0.1501256281407035,,,,,,,,,,,637.0,0.4001256281407035,478.0,0.300251256281407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.06972361809045226,,,,0.07977386934673367,,0.15012562814070352,,,,,,0.4001256281407035,0.30025125628140703,,,,,,,,,,,,,,,,,,,,,RE,RE,3991,22516.26,8.49,24.9,399,39,14.75,False,194.0,LREM
44150,Saint-Aignan-Grandlieu,244400404,municipale,2014,1,2014-03-23,2580,1419,1161,43,28,1348,0.55,0.030303030303030304,0.019732205778717406,,,270.0,0.2002967359050445,458.0,0.3397626112759644,270.0,0.2002967359050445,,,148.0,0.1097922848664688,,,94.0,0.0697329376854599,108.0,0.0801186943620178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.20029673590504452,0.3397626112759644,0.20029673590504452,,0.10979228486646884,,0.06973293768545995,0.08011869436201781,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,3686,20793.39,9.69,26.5,368,37,15.55,False,,
44150,Saint-Aignan-Grandlieu,244400404,municipale,2020,1,2020-03-15,2738,1178,1561,47,35,1095,0.4302410518626735,0.039898132427843805,0.029711375212224108,,,141.0,0.1287671232876712,307.0,0.2803652968036529,307.0,0.2803652968036529,,,33.0,0.0301369863013698,175.0,0.1598173515981735,33.0,0.0301369863013698,99.0,0.0904109589041095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0.12876712328767123,0.28036529680365296,0.28036529680365296,,0.030136986301369864,0.1598173515981735,0.030136986301369864,0.09041095890410959,,,,,,,,,,,,,,,,,,,,,,,,,,,PS,PS,3912,22072.6,8.79,25.3,391,39,14.95,False,226.0,PS
44150,Saint-Aignan-Grandlieu,244400404,presidentielle,2012,1,2012-04-22,2529,2044,485,0,28,2016,0.808224594701463,0.0,0.0136986301369863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.0,0.3616071428571428,511.0,0.2534722222222222,250.0,0.1240079365079365,220.0,0.1091269841269841,157.0,0.0778769841269841,93.0,0.0461309523809523,25.0,0.0124007936507936,19.0,0.0094246031746031,8.0,0.0039682539682539,4.0,0.0019841269841269,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,0.36160714285714285,0.2534722222222222,0.12400793650793651,0.10912698412698413,0.07787698412698413,0.046130952380952384,0.01240079365079365,0.009424603174603174,0.003968253968253968,0.001984126984126984,,,,,,,,,,,HOLLANDE,PS,3613,20383.68,9.99,26.9,361,37,15.75,False,,
44150,Saint-Aignan-Grandlieu,244400404,presidentielle,2012,2,2012-05-06,2529,2074,455,41,10,2022,0.8200869909054962,0.019768563162970106,0.0048216007714561235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.0,0.6201780415430267,768.0,0.3798219584569733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,0.6201780415430267,0.3798219584569733,,,,,,,,,,,,,,,,,,,HOLLANDE,PS,3613,20383.68,9.99,26.9,361,37,15.75,False,0.0,HOLLANDE
44150,Saint-Aignan-Grandlieu,244400404,presidentielle,2017,1,2017-04-23,2658,2151,507,27,9,2115,0.809255079006772,0.012552301255230125,0.0041841004184100415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.0,0.2477541371158392,,,146.0,0.0690307328605201,,,49.0,0.0231678486997635,31.0,0.0146572104018912,10.0,0.0047281323877068,4.0,0.0018912529550827,634.0,0.2997635933806146,416.0,0.1966903073286052,243.0,0.1148936170212766,35.0,0.0165484633569739,23.0,0.0108747044917257,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,0.24775413711583924,,0.0690307328605201,,0.023167848699763592,0.014657210401891253,0.004728132387706856,0.0018912529550827422,0.29976359338061465,0.1966903073286052,0.1148936170212766,0.016548463356973995,0.010874704491725768,,,,,,MACRON,RE,3797,21423.45,9.24,25.9,380,38,15.25,False,184.0,HOLLANDE
